,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
4193,4,169,9.09,2.8235,0.8270000000000088,-0.47600000000000087,0.7469999999999999,-0.2400000000000002,-0.9238333333333332,0.7689,0.9436666666666736,0.7453333333333347,-0.7662999999999999,0.9133000000000001,-0.8923333333333296,0.7866666666666665,0.9235999999999999,0.6562666666666666,0.8166666666666677,0.7609999999999975,-0.6138666666666666,-0.9038666666666666,-0.8746666666666627,0.7629999999999987,-0.6448,0.7600333333333333,-0.895666666666667,0.8546666666666649,5
4194,6,169,7.225300000000001,2.1265,0.12000000000000455,0.6519999999999992,0.05999999999998451,0.7519999999999971,-0.8602666666666666,0.8910333333333332,0.8066666666666672,-0.5936666666666692,0.8243666666666668,-0.9527999999999999,0.9686666666666687,-0.9476666666666672,0.943466666666667,0.8034333333333334,0.7893333333333329,-0.7046666666666652,0.7645666666666671,0.8638,0.8896666666666692,-0.8610000000000012,-0.9552666666666662,0.6985333333333335,0.9183333333333401,-0.7903333333333334,5
4195,8,169,7.3949,2.7161999999999997,0.752000000000006,-0.23400000000000531,0.5979999999999919,-0.08799999999999919,-0.898733333333333,0.8950999999999999,-0.8709999999999928,0.9143333333333317,0.9184999999999999,0.8485333333333331,-0.8116666666666674,0.786333333333331,0.8211,-0.9396333333333334,-0.8996666666666636,0.8436666666666639,-0.943466666666667,-0.8034333333333334,-0.7893333333333329,0.7046666666666652,-0.8037333333333336,-0.9124000000000002,-0.9826666666666656,-0.8890000000000041,5
4196,10,169,7.091099999999999,3.0309,0.3649999999999842,0.022999999999999687,0.30400000000000205,0.11400000000000077,0.898733333333333,-0.8950999999999999,0.8709999999999928,-0.9143333333333317,0.8172333333333329,0.9534333333333332,-0.9406666666666746,0.8719999999999993,-0.9050000000000006,-0.8075000000000001,0.8883333333333271,-0.8033333333333358,0.9552666666666662,-0.6985333333333335,-0.9183333333333401,0.7903333333333334,0.9388333333333332,0.6982333333333333,-0.967666666666671,-0.9083333333333338,5
4197,11,169,7.6394,3.1706000000000003,0.18700000000000827,0.4070000000000018,0.16000000000000014,0.07299999999999862,-0.9184999999999999,-0.8485333333333331,0.8116666666666674,-0.786333333333331,0.8716666666666667,0.8757333333333334,0.8909999999999995,-0.8510000000000009,-0.8172333333333329,-0.9534333333333332,0.9406666666666746,-0.8719999999999993,0.9026000000000002,-0.7881666666666666,0.9120000000000038,-0.9426666666666671,0.7501666666666669,-0.9709999999999998,0.8943333333333369,-0.9189999999999993,5
4198,14,169,8.0244,3.5434,0.51400000000001,-0.039999999999995595,0.6960000000000122,0.007999999999999119,0.8844999999999997,0.8687333333333335,-0.967,-0.7589999999999991,-0.8716666666666667,-0.8757333333333334,-0.8909999999999995,0.8510000000000009,0.8785000000000002,-0.8467333333333332,-0.9966666666666626,0.9320000000000016,-0.8920999999999998,0.8346666666666668,-0.9579999999999972,-0.9526666666666644,0.7209666666666668,-0.9911333333333333,0.8393333333333407,0.8906666666666698,5
4199,15,169,7.2745999999999995,3.9362000000000004,0.26799999999999713,-0.2519999999999989,0.2770000000000117,-0.2880000000000038,0.8579666666666667,0.9656000000000002,0.9599999999999985,0.9766666666666678,0.893933333333333,0.8394333333333336,0.7819999999999988,-0.9736666666666629,-0.8030000000000003,-0.9796999999999999,-0.9986666666666698,0.8526666666666666,-0.8622333333333335,0.8014333333333333,0.8786666666666653,0.819333333333334,0.7500666666666665,-0.8690666666666665,0.9179999999999957,0.9293333333333322,5
4200,16,169,8.8615,3.5168,0.995999999999988,0.2879999999999949,1.0240000000000116,0.24399999999999977,0.847433333333333,0.8873666666666665,0.872999999999994,-0.9843333333333373,-0.8424666666666667,-0.8555999999999999,-0.8360000000000033,-0.9586666666666682,-0.836466666666667,0.8598666666666667,-0.8063333333333406,-0.6496666666666691,0.9238333333333332,-0.7689,-0.9436666666666736,-0.7453333333333347,-0.7209666666666668,0.9911333333333333,-0.8393333333333407,-0.8906666666666698,5
4201,18,169,6.6836,3.8753,0.26400000000000645,0.19000000000000128,0.387000000000004,0.2660000000000018,0.8030000000000003,0.9796999999999999,0.9986666666666698,-0.8526666666666666,0.9407666666666668,0.7811333333333333,0.877333333333335,0.9666666666666673,0.8641666666666671,-0.7185333333333332,0.9663333333333407,-0.9443333333333328,0.6609666666666669,0.9453000000000001,0.9586666666666682,-0.8759999999999989,0.6969333333333332,0.8191333333333336,0.7806666666666686,-0.8263333333333295,5
4202,19,169,6.8613,4.5319,0.6320000000000014,0.28999999999999915,0.7499999999999929,0.14300000000000423,0.9615000000000004,0.8401000000000002,0.9636666666666684,-0.9423333333333316,-0.9407666666666668,-0.7811333333333333,-0.877333333333335,-0.9666666666666673,0.8622333333333335,-0.8014333333333333,-0.8786666666666653,-0.819333333333334,0.7561666666666665,-0.9619999999999997,0.9033333333333337,-0.7929999999999969,-0.7612333333333332,0.8849666666666666,-0.8806666666666665,-0.8653333333333334,5
